ID,Usable FIPS,Usable STATE
2350728421,,ILLINOIS
265442375,53033.0,WASHINGTON
928533636,25025.0,MASSACHUSETTS
133918864,54093.0,WEST VIRGINIA
1876035980,12086.0,FLORIDA
838042045,36053.0,NEW YORK
2414461301,12095.0,FLORIDA
847085270323351552,36067.0,NEW YORK
22217005,,NEW YORK
129575208,6075.0,CALIFORNIA
267018561,,ALABAMA
1095872986983350272,13121.0,GEORGIA
1212931511772573696,48279.0,TEXAS
805464361019940864,12121.0,FLORIDA
849408180320907264,,CALIFORNIA
885964768338747392,55078.0,WISCONSIN
855600964644089856,36001.0,NEW YORK
21815953,44007.0,RHODE ISLAND
763593878876323840,12031.0,FLORIDA
400863835,,PENNSYLVANIA
944907751,6065.0,CALIFORNIA
853681586512031744,,NEW YORK
3210440800,42101.0,PENNSYLVANIA
1025976503106859008,42043.0,PENNSYLVANIA
157469558,42043.0,PENNSYLVANIA
7958432,34029.0,NEW JERSEY
42209612,21111.0,KENTUCKY
64295276,,ARIZONA
4451570595,6107.0,CALIFORNIA
265648417,36097.0,NEW YORK
2342962645,,NEW JERSEY
1720114646,12105.0,FLORIDA
314551800,6053.0,CALIFORNIA
140289561,11001.0,"WASHINGTON, D.C."
21529949,,PUERTO RICO
874114828687822848,,NEW YORK
252427834,,MICHIGAN
114534137,53033.0,WASHINGTON
1112809070560464896,,WEST VIRGINIA
812953368,,NEW JERSEY
139534126,41051.0,OREGON
499181393,,NEBRASKA
382130007,,PENNSYLVANIA
992020333,48029.0,TEXAS
72657673,48279.0,TEXAS
1497716455,6037.0,CALIFORNIA
941109106559143936,,PENNSYLVANIA
1246508265837449216,,RHODE ISLAND
87350870,,TEXAS
4888751744,6097.0,CALIFORNIA
27651760,29045.0,MISSOURI
51560462,,ARIZONA
1022656159,36009.0,NEW YORK
112920240,17031.0,ILLINOIS
2660593341,17085.0,ILLINOIS
1149857952,,PENNSYLVANIA
416399975,,MICHIGAN
3937263083,23017.0,MAINE
21009308,4019.0,ARIZONA
43324978,,MISSOURI
164668996,12086.0,FLORIDA
245452665,,KENTUCKY
967304940,17167.0,ILLINOIS
1200435723859582976,13121.0,GEORGIA
23234304,42055.0,PENNSYLVANIA
29134593,,MARYLAND
1015682878406045696,37035.0,NORTH CAROLINA
3302776603,48113.0,TEXAS
168449882,6107.0,CALIFORNIA
163955752,45035.0,SOUTH CAROLINA
731844151499718656,42027.0,
2716146803,48279.0,TEXAS
1162959184192819200,,ILLINOIS
829393917816688640,30033.0,MONTANA
133565393,12011.0,FLORIDA
29975548,48113.0,TEXAS
736665322929917952,12115.0,FLORIDA
64839035,42003.0,PENNSYLVANIA
2949737853,34005.0,NEW JERSEY
911572351,,PENNSYLVANIA
975885864524906496,,OKLAHOMA
624418027,,NEW YORK
56673480,6037.0,CALIFORNIA
2865859809,37105.0,NORTH CAROLINA
776072966345854976,42011.0,PENNSYLVANIA
1148582499762749440,,NEW YORK
17996546,,WISCONSIN
1053831421591252992,24013.0,MARYLAND
544745847,12086.0,FLORIDA
15432382,,CALIFORNIA
935688830,,ARIZONA
56312505,26163.0,MICHIGAN
1893601939,22071.0,LOUISIANA
977550680083722240,6003.0,CALIFORNIA
3152103429,25001.0,MASSACHUSETTS
301728593,,OHIO
87983041,,CALIFORNIA
3150220160,48201.0,TEXAS
40831216,,LOUISIANA
64442619,13121.0,GEORGIA
723971192135122944,,LOUISIANA
45233651,,UTAH
1482336324,,NEW YORK
359546969,55035.0,WISCONSIN
1971529844,53053.0,WASHINGTON
28260790,25025.0,MASSACHUSETTS
994929859527954432,48169.0,TEXAS
872067115267887104,,NEW YORK
76913058,37119.0,NORTH CAROLINA
172233837,48201.0,TEXAS
18991464,,NEW YORK
1249585524,,PENNSYLVANIA
29677962,6037.0,CALIFORNIA
1455427022,,NEW YORK
1188224927427526656,,ARIZONA
18400791,,OREGON
776512765267615744,48029.0,TEXAS
2303554849,48201.0,TEXAS
230372649,56009.0,WYOMING
9542972,,NEW YORK
280636810,,NEW YORK
22959493,12117.0,FLORIDA
67790595,,VIRGINIA
61112000,11001.0,"WASHINGTON, D.C."
1470609145,48067.0,TEXAS
560965371,56017.0,WYOMING
1587425034,6081.0,CALIFORNIA
27649587,39025.0,OHIO
22271541,,WISCONSIN
226676310,12111.0,FLORIDA
1224826376605372416,,NEW JERSEY
248075173,28121.0,MISSISSIPPI
1388614621,,NEW YORK
1194076501723013120,20157.0,KANSAS
40665887,37183.0,NORTH CAROLINA
260899631,39061.0,OHIO
80461486,41051.0,OREGON
19569500,6007.0,CALIFORNIA
57253116,,ILLINOIS
2695810070,42009.0,PENNSYLVANIA
17611800,,ILLINOIS
1043419338273783808,40079.0,OKLAHOMA
120521775,39173.0,OHIO
93631577,,MARYLAND
826837046534750208,42097.0,PENNSYLVANIA
1551532544,36053.0,NEW YORK
625887833,36103.0,NEW YORK
46270865,,ARKANSAS
2994604497,,TEXAS
23820899,12057.0,FLORIDA
102398751,34029.0,NEW JERSEY
1242858683492679680,12057.0,FLORIDA
30106300,,NEW JERSEY
75647705,12011.0,FLORIDA
1217174724775682048,,TEXAS
2577245126,6037.0,CALIFORNIA
305713110,56025.0,WYOMING
22276141,,CONNECTICUT
46139343,13121.0,GEORGIA
2720847701,40151.0,OKLAHOMA
3295633316,12095.0,FLORIDA
115763139,,TEXAS
19380519,,ARIZONA
763256826209062912,48201.0,TEXAS
723322737167589376,,ILLINOIS
135239971,,PUERTO RICO
933656671,36119.0,NEW YORK
43712087,6009.0,CALIFORNIA
872469732192124928,,NEW YORK
268421555,6037.0,CALIFORNIA
69593527,25007.0,MASSACHUSETTS
32790803,,MISSOURI
746511344,6013.0,CALIFORNIA
370714847,42003.0,PENNSYLVANIA
58409186,,ILLINOIS
245598395,39095.0,OHIO
402479777,1113.0,ALABAMA
527516258,,ALABAMA
794222635588681728,6055.0,CALIFORNIA
6039302,,MISSOURI
2946793946,51640.0,VIRGINIA
372685277,,NEW YORK
1050151435,12031.0,FLORIDA
748939137588146176,,ALASKA
2435942971,,PENNSYLVANIA
2203691583,42017.0,PENNSYLVANIA
906758731,18097.0,INDIANA
146510281,48279.0,TEXAS
968823689524498432,25025.0,MASSACHUSETTS
2699861850,22071.0,LOUISIANA
15542125,22071.0,LOUISIANA
281802615,47149.0,TENNESSEE
126441379,36001.0,NEW YORK
2777415478,,NEW JERSEY
362514169,,VIRGINIA
1136171781423656960,41017.0,OREGON
263494480,54081.0,WEST VIRGINIA
757448592562925568,,ARIZONA
2415843409,48201.0,TEXAS
441356376,37119.0,NORTH CAROLINA
704040465855868928,40151.0,OKLAHOMA
626844124,6065.0,CALIFORNIA
763818163494617088,,NEW JERSEY
490898304,,CALIFORNIA
1597558800,29049.0,MISSOURI
976543766,,FLORIDA
1126955674284568576,35001.0,NEW MEXICO
33892399,55079.0,WISCONSIN
1309173126,18133.0,INDIANA
729278959914000384,,NEW YORK
1114794186031501312,,RHODE ISLAND
2940224962,47037.0,TENNESSEE
26035682,6059.0,CALIFORNIA
70537861,,PUERTO RICO
3300167195,25017.0,MASSACHUSETTS
509304353,,CONNECTICUT
181253436,25027.0,MASSACHUSETTS
23993673,4019.0,ARIZONA
105039186,12095.0,FLORIDA
15926947,53033.0,WASHINGTON
2300042929,,MISSOURI
4325947100,6037.0,CALIFORNIA
1103784300648914944,6037.0,CALIFORNIA
1094284622723252224,26073.0,MICHIGAN
265749361,,NEW YORK
15251036,48439.0,TEXAS
1168291616941117440,,PENNSYLVANIA
2280283009,22033.0,LOUISIANA
68639649,,ALASKA
911339992194134016,11001.0,"WASHINGTON, D.C."
707601158156754944,20157.0,KANSAS
547369932,,NEW YORK
949986515295391744,36103.0,NEW YORK
281357039,,RHODE ISLAND
97811205,,CALIFORNIA
966763188372025344,36067.0,NEW YORK
773678116069834752,,WISCONSIN
49131522,,ARIZONA
2901124158,23017.0,MAINE
3093630534,,NEW HAMPSHIRE
42454704,,NEW YORK
19679424,48201.0,TEXAS
1120254779782049792,,NEBRASKA
18993395,,CALIFORNIA
2970521883,37037.0,NORTH CAROLINA
2664962900,,DELAWARE
551472405,10003.0,DELAWARE
17521339,,ALABAMA
16087279,51131.0,VIRGINIA
284379232,,RHODE ISLAND
32479674,40095.0,OKLAHOMA
87292406,,ILLINOIS
1426201098,13043.0,GEORGIA
1158854621848322048,,ARIZONA
2823058970,11001.0,"WASHINGTON, D.C."
4852046146,6073.0,CALIFORNIA
2585809219,12011.0,FLORIDA
341563762,,NEW YORK
487609009,51083.0,VIRGINIA
820426245615849472,21227.0,KENTUCKY
52754134,,HAWAII
1160712843098034176,47135.0,TENNESSEE
1023991655404191744,,ARIZONA
2588636774,41017.0,OREGON
14911096,6001.0,CALIFORNIA
50765467,53033.0,WASHINGTON
21014172,17031.0,ILLINOIS
734558740276482048,6073.0,CALIFORNIA
1046890517395660800,22033.0,LOUISIANA
4852356779,,CALIFORNIA
421996524,53033.0,WASHINGTON
965301059957616640,6019.0,CALIFORNIA
86857762,,NEW YORK
1220929267837440000,,NEW YORK
346265466,,ARIZONA
34866172,,KENTUCKY
18111042,11001.0,"WASHINGTON, D.C."
1646910770,48279.0,TEXAS
3034314039,,ARKANSAS
403160382,,NEW YORK
2376656213,,NEW YORK
877176157,53049.0,WASHINGTON
206005605,13121.0,GEORGIA
3438599741,39113.0,OHIO
53785759,53033.0,WASHINGTON
30809290,48113.0,
2792008924,47065.0,TENNESSEE
1469101279,26029.0,MICHIGAN
15463671,11001.0,"WASHINGTON, D.C."
156001669,34015.0,NEW JERSEY
46013002,,NEW JERSEY
114015870,11001.0,"WASHINGTON, D.C."
912289412,42101.0,PENNSYLVANIA
760118366820528128,39049.0,OHIO
334403035,42101.0,PENNSYLVANIA
525805037,,NEW YORK
28435189,,FLORIDA
487166715,12103.0,FLORIDA
1371015944,,MINNESOTA
547957548,,WYOMING
31800110,11001.0,"WASHINGTON, D.C."
715182359348387840,11001.0,"WASHINGTON, D.C."
23888499,,ALABAMA
19305307,,TEXAS
1051519572,,TEXAS
1236894319149277184,8059.0,COLORADO
62995054,53063.0,WASHINGTON
568763037,,PENNSYLVANIA
76069534,28035.0,MISSISSIPPI
276026035,,PENNSYLVANIA
29195110,19163.0,IOWA
406371358,13051.0,GEORGIA
3166154205,48279.0,TEXAS
25201275,,NEW YORK
361006041,,ALABAMA
486013789,,TEXAS
796264786975657984,,NEW YORK
729882351921188864,37119.0,NORTH CAROLINA
582087602,48279.0,TEXAS
334859197,45019.0,SOUTH CAROLINA
61080268,42003.0,PENNSYLVANIA
194355896,,MONTANA
4828084955,,NEW JERSEY
3129138403,,HAWAII
33678448,6097.0,CALIFORNIA
3014827167,8005.0,COLORADO
400412821,17031.0,ILLINOIS
3364666331,48279.0,TEXAS
853335256518340608,54095.0,WEST VIRGINIA
44389414,,MISSOURI
363356480,37021.0,NORTH CAROLINA
440453397,53033.0,WASHINGTON
98584837,,MISSOURI
33620332,48121.0,TEXAS
41132216,12099.0,FLORIDA
28272865,4019.0,ARIZONA
3329874167,,IOWA
334004764,35001.0,NEW MEXICO
34720309,,NEW YORK
29292777,12095.0,FLORIDA
126902848,6001.0,CALIFORNIA
944423886854144000,6037.0,CALIFORNIA
28068485,,TEXAS
91232911,12105.0,FLORIDA
33350288,48279.0,TEXAS
37075387,25025.0,MASSACHUSETTS
240957851,18067.0,INDIANA
1851462062,11001.0,"WASHINGTON, D.C."
35629561,28049.0,MISSISSIPPI
24215395,11001.0,"WASHINGTON, D.C."
49248226,35001.0,NEW MEXICO
4191192796,39049.0,OHIO
1209900627595186176,48279.0,TEXAS
41483475,,TEXAS
277600246,6037.0,CALIFORNIA
999078039114928128,,MARYLAND
34646040,12081.0,FLORIDA
286449745,12057.0,FLORIDA
15732429,19153.0,IOWA
831594397083062272,36009.0,NEW YORK
1480234334,6085.0,CALIFORNIA
17210719,26073.0,MICHIGAN
1199552679342682112,,NEW YORK
162248122,6075.0,CALIFORNIA
79219925,,TEXAS
2234669912,39035.0,OHIO
1247264463482429440,,NEW YORK
30311708,48201.0,TEXAS
109571377,,TEXAS
17403517,12023.0,FLORIDA
4709979742,11001.0,"WASHINGTON, D.C."
78951898,49039.0,UTAH
345840712,12057.0,FLORIDA
17324167,48337.0,
30575194,6037.0,CALIFORNIA
182362719,45085.0,SOUTH CAROLINA
458346929,13121.0,GEORGIA
233015738,,FLORIDA
1050119589437280256,28047.0,MISSISSIPPI
23517712,51640.0,VIRGINIA
274141673,6075.0,CALIFORNIA
219050501,18097.0,INDIANA
564180321,6007.0,CALIFORNIA
2579370240,,ARKANSAS
897543027698302976,,ILLINOIS
234789656,47149.0,TENNESSEE
30741324,,OKLAHOMA
87124838,42129.0,PENNSYLVANIA
3207611267,36091.0,NEW YORK
58993422,,ILLINOIS
23066996,,TEXAS
110614019,,ARIZONA
21432298,48113.0,TEXAS
192782329,,NEW YORK
191653894,40143.0,OKLAHOMA
58841136,42055.0,PENNSYLVANIA
764608097138663424,,PENNSYLVANIA
20653998,,NEW YORK
39205132,48279.0,TEXAS
19186003,11001.0,"WASHINGTON, D.C."
3250008173,,OHIO
3080747140,25001.0,MASSACHUSETTS
15212751,17031.0,ILLINOIS
2303551718,11001.0,"WASHINGTON, D.C."
2233429811,36081.0,NEW YORK
962501569664245760,,MARYLAND
4647876373,34029.0,NEW JERSEY
19091234,20111.0,KANSAS
51158680,51133.0,VIRGINIA
17581635,,MISSOURI
798286,,NEW YORK
1211596388,36103.0,NEW YORK
480794146,,ILLINOIS
3070029906,12105.0,FLORIDA
262789239,17031.0,ILLINOIS
90785699,42129.0,PENNSYLVANIA
185275557,,TEXAS
294410113,11001.0,"WASHINGTON, D.C."
63995780,,ARIZONA
262725520,12086.0,FLORIDA
29736892,21117.0,KENTUCKY
254803029,36119.0,NEW YORK
3099644855,6037.0,CALIFORNIA
1086802748924940288,,OHIO
3306052800,20009.0,KANSAS
2526303425,45091.0,SOUTH CAROLINA
124816474,42071.0,PENNSYLVANIA
1139510356844396544,,PUERTO RICO
63257516,,TEXAS
920027058310221824,,ARIZONA
156177449,42071.0,PENNSYLVANIA
2181516514,33013.0,NEW HAMPSHIRE
901629979439513600,6067.0,CALIFORNIA
840409243375271936,,MISSOURI
961408374,50007.0,VERMONT
254149480,48029.0,TEXAS
1450298610,,NEW YORK
848937003408347136,40079.0,OKLAHOMA
18593085,,INDIANA
196023570,6037.0,CALIFORNIA
89568605,55025.0,WISCONSIN
342923680,4027.0,ARIZONA
37984008,48279.0,TEXAS
1249418625863184384,53049.0,WASHINGTON
3377250795,,NEW YORK
2978303218,37135.0,NORTH CAROLINA
219913524,46093.0,SOUTH DAKOTA
17425039,51143.0,VIRGINIA
213076634,,NEW YORK
14299829,,NEW YORK
330554103,48083.0,TEXAS
555473608,42027.0,PENNSYLVANIA
186202836,12057.0,FLORIDA
1000386281006862336,12001.0,FLORIDA
156881673,,CALIFORNIA
3045049099,18097.0,INDIANA
59140670,48279.0,TEXAS
64287341,,NEW YORK
25029390,39099.0,OHIO
59217792,36119.0,NEW YORK
27912014,48201.0,TEXAS
256049069,17031.0,ILLINOIS
224411573,13121.0,GEORGIA
2897840066,6067.0,CALIFORNIA
2873298899,,ILLINOIS
125677319,41017.0,OREGON
327739108,33003.0,NEW HAMPSHIRE
386285301,,VIRGINIA
226451615,27053.0,MINNESOTA
26951899,,NEW YORK
46303458,6107.0,CALIFORNIA
4573732999,11001.0,"WASHINGTON, D.C."
2301794336,48201.0,TEXAS
27457580,6075.0,CALIFORNIA
15111649,47001.0,TENNESSEE
230648089,,ILLINOIS
560555551,,CALIFORNIA
3094087219,6037.0,CALIFORNIA
874774092,,NEW YORK
17030675,,LOUISIANA
2917427613,34029.0,NEW JERSEY
3025079762,12099.0,FLORIDA
496060059,,FLORIDA
1220927072186486784,17073.0,ILLINOIS
32550246,,FLORIDA
226762096,,MICHIGAN
84258182,12086.0,FLORIDA
1025187216,6037.0,CALIFORNIA
3205582234,36009.0,NEW YORK
16018878,,TENNESSEE
1245908861036441600,12057.0,FLORIDA
1150774085682704384,37037.0,NORTH CAROLINA
1002681343673708544,29143.0,MISSOURI
506251115,,OKLAHOMA
62259503,6001.0,CALIFORNIA
798014931207589888,48279.0,TEXAS
472096512,22071.0,LOUISIANA
187685832,,WEST VIRGINIA
4837489392,6059.0,CALIFORNIA
21312469,11001.0,"WASHINGTON, D.C."
15222582,,FLORIDA
381690871,38083.0,NORTH DAKOTA
1895204172,,IDAHO
810991205685329920,18097.0,INDIANA
1008481170437238784,48279.0,TEXAS
330205986,,OHIO
161479500,,PUERTO RICO
3013935955,53073.0,WASHINGTON
339163988,27163.0,MINNESOTA
3162801059,20055.0,KANSAS
536798063,25025.0,MASSACHUSETTS
564719377,20009.0,KANSAS
526933304,,UTAH
1243056804386537472,,NEW YORK
1230953459848904704,12023.0,FLORIDA
33334503,,MISSOURI
476110056,,ILLINOIS
990956169006010368,53033.0,WASHINGTON
232631430,12086.0,FLORIDA
13357192,17095.0,ILLINOIS
106939790,,LOUISIANA
3184619617,6107.0,CALIFORNIA
316166200,32003.0,NEVADA
826939595631714304,,NEW YORK
1001348676311273472,1113.0,ALABAMA
1250383729937264640,,PENNSYLVANIA
54241221,13121.0,GEORGIA
19290107,36029.0,NEW YORK
402223132,12099.0,FLORIDA
438745125,53075.0,WASHINGTON
30994476,,NEW YORK
1725282164,,NEW YORK
105638095,48113.0,TEXAS
181238109,39095.0,OHIO
19323241,,MICHIGAN
364089728,,PENNSYLVANIA
393564568,12001.0,FLORIDA
1233586387,,PENNSYLVANIA
479279317,,ARIZONA
1549986031,22019.0,LOUISIANA
32895244,48279.0,TEXAS
136706317,34003.0,NEW JERSEY
3221516604,,VIRGINIA
756353959053230080,38017.0,NORTH DAKOTA
22914501,18179.0,INDIANA
703437315130130432,17031.0,ILLINOIS
26611120,48215.0,TEXAS
209993142,,NEW YORK
107562777,45019.0,SOUTH CAROLINA
300209963,36053.0,NEW YORK
46831734,6111.0,CALIFORNIA
1458761580,,NEW YORK
16481985,6095.0,CALIFORNIA
263781998,37119.0,NORTH CAROLINA
1159321622727151616,23017.0,MAINE
43480735,,PENNSYLVANIA
723774919729881088,,MICHIGAN
430947763,,NEW JERSEY
1899294444,32003.0,NEVADA
58676504,6059.0,CALIFORNIA
102976587,,OHIO
224320485,11001.0,"WASHINGTON, D.C."
85763430,48303.0,TEXAS
1436865896,6089.0,CALIFORNIA
1681407349,,NEW HAMPSHIRE
765905929216921600,6107.0,CALIFORNIA
4900058284,12086.0,FLORIDA
1136149082349740032,17105.0,ILLINOIS
35859671,18165.0,INDIANA
864316922233405440,6037.0,CALIFORNIA
1199254999,,NEW YORK
293303772,,NEW YORK
234104310,,ALABAMA
371628705,17031.0,ILLINOIS
3285816000,48029.0,TEXAS
260414145,26073.0,MICHIGAN
4686322177,,NEW YORK
4346434580,48113.0,TEXAS
2421314104,6073.0,CALIFORNIA
18209314,,UTAH
72580238,34031.0,NEW JERSEY
2271064964,48007.0,TEXAS
34714361,,INDIANA
841688604858560512,39089.0,OHIO
1248702083253121024,48201.0,TEXAS
401757176,39089.0,OHIO
247595890,,LOUISIANA
752953138194157568,4013.0,ARIZONA
101157635,,ILLINOIS
59482886,11001.0,"WASHINGTON, D.C."
38251271,48279.0,TEXAS
23583561,39095.0,OHIO
22220621,6107.0,CALIFORNIA
2163903588,35001.0,NEW MEXICO
2777611370,,NEW JERSEY
14787713,,PENNSYLVANIA
2934027395,12086.0,FLORIDA
40532427,42003.0,PENNSYLVANIA
373079010,,VIRGINIA
39269395,,PENNSYLVANIA
28753378,46067.0,SOUTH DAKOTA
1620927961,,NEW YORK
151518602,,PENNSYLVANIA
3151947241,,COLORADO
64763379,,UTAH
22445562,25025.0,MASSACHUSETTS
16117988,6037.0,CALIFORNIA
109149466,,OHIO
481465639,45079.0,SOUTH CAROLINA
120636717,,MICHIGAN
25400711,40143.0,OKLAHOMA
742947504635908096,13121.0,GEORGIA
923483796,37089.0,
1225115866976718848,13121.0,GEORGIA
3369891695,6111.0,CALIFORNIA
15049217,56039.0,WYOMING
249702960,11001.0,"WASHINGTON, D.C."
330189180,48387.0,TEXAS
740534592,24021.0,MARYLAND
473121117,6037.0,CALIFORNIA
728759489009098752,,PENNSYLVANIA
973386841,,TEXAS
57442725,12103.0,FLORIDA
91288757,6037.0,CALIFORNIA
993328394,39061.0,OHIO
22985570,19139.0,IOWA
2888089278,2090.0,ALASKA
399712913,,NEW YORK
41826994,,NEW YORK
512651963,,COLORADO
112822206,41051.0,OREGON
773348538323439616,,NEW YORK
59496845,,MARYLAND
88533163,,NEW JERSEY
275857630,55135.0,WISCONSIN
15514738,34027.0,NEW JERSEY
945937551638126592,,NEW YORK
811819674,,TEXAS
2358663613,12081.0,FLORIDA
536818128,,MICHIGAN
30239195,36001.0,NEW YORK
955306476,8041.0,COLORADO
1131287509659295744,4015.0,ARIZONA
55679493,17031.0,ILLINOIS
51692078,6037.0,CALIFORNIA
425204277,,TENNESSEE
193622584,20205.0,KANSAS
1269577267,34013.0,NEW JERSEY
815008132627828736,48085.0,TEXAS
30410485,6037.0,CALIFORNIA
1103494483700862976,9003.0,CONNECTICUT
327982886,,MONTANA
950081992137244672,42091.0,PENNSYLVANIA
430569887,42129.0,PENNSYLVANIA
93955649,,ILLINOIS
61599304,41005.0,OREGON
2563968596,17031.0,ILLINOIS
991527210023575552,12099.0,FLORIDA
806528178688819200,6073.0,CALIFORNIA
1079066446573953024,6037.0,CALIFORNIA
4690428030,,NEW YORK
372896554,6061.0,CALIFORNIA
2975422367,42003.0,PENNSYLVANIA
59961192,,MICHIGAN
4183248796,,NEW YORK
2167852972,,NEW JERSEY
252297154,36047.0,NEW YORK
3017911041,12086.0,FLORIDA
434227917,,UTAH
1070420955082575872,6037.0,CALIFORNIA
22336302,48113.0,TEXAS
36950606,,ARIZONA
755834862,,FLORIDA
25836211,,NEW YORK
922223532603576320,,NEW YORK
1247298109367037952,48113.0,TEXAS
38421564,6073.0,CALIFORNIA
428639332,48113.0,TEXAS
2562834867,17071.0,ILLINOIS
812267484896116736,54027.0,WEST VIRGINIA
2721322973,25023.0,MASSACHUSETTS
18200250,12099.0,FLORIDA
3567253453,,UTAH
14296273,41051.0,OREGON
1014928810574168064,,COLORADO
76656706,,PENNSYLVANIA
620245426,37129.0,NORTH CAROLINA
110599298,11001.0,"WASHINGTON, D.C."
2897353667,,FLORIDA
2756489950,40143.0,OKLAHOMA
38748444,,WEST VIRGINIA
26323265,,PENNSYLVANIA
386111879,18141.0,INDIANA
385150206,12105.0,FLORIDA
45621616,53033.0,WASHINGTON
59386225,,PENNSYLVANIA
27668401,,PENNSYLVANIA
1057290716,33013.0,NEW HAMPSHIRE
92149750,6067.0,CALIFORNIA
14450683,6061.0,CALIFORNIA
594237214,,LOUISIANA
14907290,37119.0,NORTH CAROLINA
818475238967099392,,FLORIDA
84019060,13121.0,GEORGIA
4846145533,48439.0,TEXAS
740623508,48279.0,TEXAS
17565876,,NEW YORK
578574526,,INDIANA
557918416,48279.0,TEXAS
47511786,36001.0,NEW YORK
214540545,12103.0,FLORIDA
23628068,42101.0,PENNSYLVANIA
15667716,39095.0,OHIO
1086181487072997376,48423.0,TEXAS
877688434718109696,45019.0,SOUTH CAROLINA
1555363242,12105.0,FLORIDA
404127789,48243.0,TEXAS
91266215,,ILLINOIS
4034141367,47037.0,TENNESSEE
1218291392,53077.0,WASHINGTON
4209698536,,NEW YORK
949148955908087808,,NEW YORK
49948272,39061.0,OHIO
873166213265993728,18011.0,INDIANA
161043998,12005.0,FLORIDA
2307176365,6017.0,CALIFORNIA
1023914445704228864,39061.0,OHIO
811400856448987136,,NEW YORK
15304001,36001.0,NEW YORK
48110509,18097.0,INDIANA
101143492,25025.0,MASSACHUSETTS
22993909,,INDIANA
608356354,,CALIFORNIA
377207577,45019.0,SOUTH CAROLINA
66214693,,NEW YORK
17449766,48201.0,TEXAS
47104822,,ILLINOIS
706124624,56025.0,WYOMING
41847871,48303.0,TEXAS
2724547655,39089.0,OHIO
335967328,11001.0,"WASHINGTON, D.C."
872233235870343168,,ILLINOIS
3002852498,,RHODE ISLAND
805095428748431360,,PENNSYLVANIA
338450789,34007.0,NEW JERSEY
112463968,,OHIO
1433330034,33013.0,NEW HAMPSHIRE
59595077,,CALIFORNIA
16097690,,ILLINOIS
1595548074,48219.0,TEXAS
45705667,42101.0,PENNSYLVANIA
2720088326,22071.0,LOUISIANA
395878714,,CALIFORNIA
746440531857801216,41051.0,OREGON
105214592,26125.0,MICHIGAN
473250441,,NEW MEXICO
381006488,,ARIZONA
395449004,6073.0,CALIFORNIA
27789999,5045.0,ARKANSAS
2194215628,,NEW YORK
2974046949,24001.0,MARYLAND
1195149243234676736,41067.0,OREGON
848616100212375552,,TEXAS
551978561,12057.0,FLORIDA
553798247,,ILLINOIS
1150915164,12095.0,FLORIDA
1098679019229335552,42101.0,PENNSYLVANIA
17913924,48279.0,TEXAS
4680478753,30063.0,MONTANA
610650198,36009.0,NEW YORK
303246692,,FLORIDA
608473,48439.0,TEXAS
4635975621,18097.0,INDIANA
885278784303312896,17183.0,ILLINOIS
1941774110,17097.0,ILLINOIS
43815229,42003.0,PENNSYLVANIA
954200401,,ILLINOIS
21684595,13121.0,GEORGIA
29208857,47149.0,TENNESSEE
1397739354,17097.0,ILLINOIS
37128382,47037.0,TENNESSEE
1249662765758849024,,LOUISIANA
245604571,18177.0,INDIANA
86114543,,FLORIDA
909078369907613696,48029.0,TEXAS
552177503,36001.0,NEW YORK
38301661,48167.0,TEXAS
151601453,13121.0,GEORGIA
23534989,25025.0,MASSACHUSETTS
10483962,20003.0,KANSAS
218632788,48453.0,TEXAS
17243981,34007.0,NEW JERSEY
1157861871116070912,48141.0,TEXAS
959985086866141184,53033.0,WASHINGTON
1375266482,40143.0,OKLAHOMA
60905156,22009.0,LOUISIANA
212482217,48279.0,TEXAS
26659508,39133.0,OHIO
18137781,11001.0,"WASHINGTON, D.C."
1058955640020918272,,CALIFORNIA
70482818,,NEW JERSEY
566952415,26073.0,MICHIGAN
161248163,,ILLINOIS
171199396,11001.0,"WASHINGTON, D.C."
527469500,42077.0,PENNSYLVANIA
52230962,29135.0,MISSOURI
1613300557,,ILLINOIS
15241213,,MISSOURI
2301612055,48083.0,TEXAS
42733615,,COLORADO
244670529,,CALIFORNIA
165494853,39153.0,OHIO
5781482,,NEW JERSEY
170719090,17031.0,ILLINOIS
522387315,,OHIO
64044939,41051.0,OREGON
2457231271,6111.0,CALIFORNIA
35365055,47093.0,TENNESSEE
1021595209455620096,20177.0,KANSAS
44536095,12103.0,FLORIDA
1136053781706268672,42043.0,PENNSYLVANIA
800043070498684928,,NEW YORK
877200747984801792,48121.0,TEXAS
3236176008,,ARIZONA
859995990907994112,,CALIFORNIA
796670186,13121.0,GEORGIA
14748620,27053.0,MINNESOTA
282898168,17043.0,ILLINOIS
1336917786,6037.0,CALIFORNIA
2776487639,48439.0,TEXAS
175527527,12086.0,FLORIDA
1250353842,36053.0,NEW YORK
65515160,,OREGON
19600126,53061.0,WASHINGTON
2407749319,19169.0,IOWA
1556590680,47155.0,TENNESSEE
416806929,6037.0,CALIFORNIA
258703390,13121.0,GEORGIA
84437091,18097.0,INDIANA
3373969528,,WISCONSIN
19781527,48201.0,TEXAS
424692692,,ILLINOIS
136277952,37135.0,NORTH CAROLINA
23566303,,HAWAII
60190688,,TEXAS
76551870,,PENNSYLVANIA
55326573,26077.0,MICHIGAN
513336881,27071.0,
27913360,,ARKANSAS
4726316182,,KENTUCKY
782090190974099456,53033.0,WASHINGTON
2154554577,25027.0,MASSACHUSETTS
1046457560,21111.0,KENTUCKY
376022233,6001.0,CALIFORNIA
48384996,48279.0,TEXAS
